station,valid,tmpc,relh,drct,sped,p01m
NYC,2023-01-13 13:51,10.00,71.07,300.00,10.35,0.00
NYC,2023-01-13 14:41,8.33,63.33,300.00,9.20,0.00
NYC,2023-01-13 14:51,8.33,63.33,300.00,12.65,0.00
NYC,2023-01-13 15:51,7.22,57.50,300.00,12.65,0.00
NYC,2023-01-13 16:51,5.56,61.94,300.00,12.65,0.00
NYC,2023-01-13 17:51,4.44,64.49,300.00,6.90,0.00
NYC,2023-01-13 18:51,4.44,62.15,M,6.90,0.00
NYC,2023-01-13 19:00,4.44,62.15,300.00,6.90,0.00
NYC,2023-01-13 19:51,4.44,62.15,300.00,9.20,0.00
NYC,2023-01-13 20:34,3.89,61.78,300.00,11.50,0.00
NYC,2023-01-13 20:51,3.89,59.52,300.00,10.35,0.00
NYC,2023-01-13 21:51,3.89,59.52,M,M,0.00
NYC,2023-01-13 22:51,3.89,59.52,350.00,10.35,0.00
NYC,2023-01-13 23:51,3.33,62.14,M,M,0.00
NYC,2023-01-14 00:51,2.78,61.50,M,4.60,0.00
NYC,2023-01-14 01:08,3.33,62.14,M,4.60,0.00
NYC,2023-01-14 01:51,2.22,63.98,10.00,11.50,0.00
NYC,2023-01-14 02:49,2.00,64.46,10.00,13.80,0.00
NYC,2023-01-14 02:51,2.22,61.62,30.00,11.50,0.00
NYC,2023-01-14 03:51,1.67,66.31,M,6.90,0.00
NYC,2023-01-14 04:51,0.56,75.18,350.00,8.05,T
NYC,2023-01-14 05:51,1.11,63.72,350.00,10.35,T
NYC,2023-01-14 06:51,1.11,63.72,350.00,10.35,0.00
NYC,2023-01-14 07:13,0.56,69.17,10.00,8.05,0.00
NYC,2023-01-14 07:43,0.00,75.07,360.00,8.05,T
NYC,2023-01-14 07:51,0.00,78.58,M,6.90,T
NYC,2023-01-14 08:02,0.56,75.18,40.00,10.35,T
NYC,2023-01-14 08:51,0.56,71.82,M,4.60,T
NYC,2023-01-14 09:24,0.56,69.17,M,M,0.00
NYC,2023-01-14 09:51,0.56,66.06,M,M,0.00
NYC,2023-01-14 10:23,1.11,63.72,M,M,0.00
NYC,2023-01-14 10:47,1.00,64.23,10.00,8.05,T
NYC,2023-01-14 10:51,1.11,63.72,10.00,5.75,T
NYC,2023-01-14 11:27,1.11,63.72,360.00,12.65,T
NYC,2023-01-14 11:51,1.11,63.72,10.00,9.20,T
NYC,2023-01-14 12:51,1.67,60.99,M,M,0.00
NYC,2023-01-14 13:51,2.22,56.18,20.00,9.20,0.00
NYC,2023-01-14 14:51,2.22,56.18,M,4.60,0.00
NYC,2023-01-14 15:51,1.67,56.05,M,M,0.00
NYC,2023-01-14 16:51,1.11,58.56,M,M,0.00
NYC,2023-01-14 17:51,0.56,57.93,360.00,10.35,0.00
NYC,2023-01-14 18:51,0.56,57.93,10.00,11.50,0.00
NYC,2023-01-14 19:51,0.00,60.55,360.00,13.80,0.00
NYC,2023-01-14 20:51,0.00,60.55,20.00,8.05,0.00
NYC,2023-01-14 21:51,0.00,60.55,360.00,9.20,0.00
NYC,2023-01-14 22:51,0.00,60.55,350.00,9.20,0.00
NYC,2023-01-14 23:51,-0.61,63.31,10.00,14.95,0.00
NYC,2023-01-15 00:51,-0.61,63.31,10.00,11.50,0.00
NYC,2023-01-15 01:51,-0.61,60.92,340.00,10.35,0.00
NYC,2023-01-15 02:07,-0.61,60.92,350.00,16.10,0.00
NYC,2023-01-15 02:51,-0.61,60.92,10.00,13.80,0.00
NYC,2023-01-15 03:01,-0.61,63.31,360.00,12.65,0.00
NYC,2023-01-15 03:51,-1.11,63.18,330.00,8.05,0.00
NYC,2023-01-15 04:51,-1.11,63.18,340.00,13.80,0.00
NYC,2023-01-15 05:51,-1.11,63.18,M,6.90,0.00
NYC,2023-01-15 06:51,-0.61,63.31,340.00,8.05,0.00
NYC,2023-01-15 07:51,-1.11,65.66,M,5.75,0.00
NYC,2023-01-15 08:51,-0.61,63.31,M,4.60,0.00
NYC,2023-01-15 09:51,0.56,57.93,340.00,10.35,0.00
NYC,2023-01-15 10:51,1.67,53.49,350.00,11.50,0.00
NYC,2023-01-15 11:51,2.22,51.61,340.00,11.50,0.00
NYC,2023-01-15 12:51,4.44,42.62,M,M,0.00
NYC,2023-01-15 13:51,4.44,37.44,10.00,9.20,0.00
NYC,2023-01-15 14:51,5.00,35.88,20.00,13.80,0.00
NYC,2023-01-15 15:51,5.00,34.50,M,6.90,0.00
NYC,2023-01-15 16:51,3.89,37.29,M,6.90,0.00
NYC,2023-01-15 17:51,3.33,35.35,M,6.90,0.00
NYC,2023-01-15 18:51,2.78,35.20,M,6.90,0.00
NYC,2023-01-15 19:51,2.22,36.62,350.00,8.05,0.00
NYC,2023-01-15 20:51,1.67,36.14,350.00,13.80,0.00
NYC,2023-01-15 21:51,1.11,37.76,10.00,11.50,0.00
NYC,2023-01-15 22:51,0.56,39.14,340.00,9.20,0.00
NYC,2023-01-15 23:51,0.00,40.92,360.00,10.35,0.00
NYC,2023-01-16 00:51,-0.61,42.78,20.00,14.95,0.00
NYC,2023-01-16 01:51,-1.11,42.62,10.00,8.05,0.00
NYC,2023-01-16 02:51,-1.11,42.62,330.00,11.50,0.00
NYC,2023-01-16 03:51,-1.11,42.62,M,M,0.00
NYC,2023-01-16 04:51,-1.11,42.62,M,4.60,0.00
NYC,2023-01-16 05:51,-1.72,48.72,300.00,8.05,0.00
NYC,2023-01-16 06:51,-1.72,48.72,M,4.60,0.00
NYC,2023-01-16 07:51,-1.72,48.72,300.00,8.05,0.00
NYC,2023-01-16 08:51,-1.72,48.72,300.00,9.20,0.00
NYC,2023-01-16 09:51,-0.61,42.78,290.00,6.90,0.00
NYC,2023-01-16 10:51,1.11,37.76,M,4.60,0.00
NYC,2023-01-16 11:51,2.78,32.20,300.00,10.35,0.00
NYC,2023-01-16 12:51,5.00,28.67,280.00,8.05,0.00
NYC,2023-01-16 13:51,6.67,21.36,290.00,9.20,0.00
NYC,2023-01-16 14:51,8.33,20.19,M,4.60,0.00
NYC,2023-01-16 15:51,8.89,19.37,M,5.75,0.00
NYC,2023-01-16 16:51,7.78,20.89,310.00,9.20,0.00
NYC,2023-01-16 17:51,6.67,23.38,300.00,8.05,0.00
NYC,2023-01-16 18:51,6.11,24.39,300.00,5.75,0.00
NYC,2023-01-16 19:51,5.56,25.24,290.00,6.90,0.00
NYC,2023-01-16 20:51,5.00,25.29,310.00,8.05,0.00
NYC,2023-01-16 21:51,4.44,28.75,300.00,6.90,0.00
NYC,2023-01-16 22:51,3.33,35.35,290.00,5.75,0.00
NYC,2023-01-16 23:51,3.33,35.35,290.00,4.60,0.00
NYC,2023-01-17 00:51,2.78,38.44,M,5.75,0.00
NYC,2023-01-17 01:51,2.78,38.44,280.00,8.05,0.00
NYC,2023-01-17 02:51,2.22,39.99,290.00,6.90,0.00
NYC,2023-01-17 03:51,2.22,38.10,280.00,4.60,0.00
NYC,2023-01-17 04:51,2.22,36.62,280.00,5.75,0.00
NYC,2023-01-17 05:51,2.22,36.62,M,3.45,0.00
NYC,2023-01-17 06:51,2.22,35.03,0.00,0.00,0.00
NYC,2023-01-17 07:51,2.78,33.52,0.00,0.00,0.00
NYC,2023-01-17 08:51,4.44,31.42,270.00,5.75,0.00
NYC,2023-01-17 09:51,6.11,27.48,0.00,0.00,0.00
NYC,2023-01-17 10:51,6.11,25.50,0.00,0.00,0.00
NYC,2023-01-17 11:51,6.67,26.73,300.00,3.45,0.00
NYC,2023-01-17 12:51,7.78,27.15,0.00,0.00,0.00
NYC,2023-01-17 13:51,7.78,24.86,260.00,6.90,0.00
NYC,2023-01-17 14:51,8.33,22.89,0.00,0.00,0.00
NYC,2023-01-17 15:29,8.33,25.02,240.00,6.90,0.00
NYC,2023-01-17 15:51,7.78,29.63,M,3.45,T
NYC,2023-01-17 16:51,8.33,28.64,0.00,0.00,T
NYC,2023-01-17 16:59,8.33,28.64,250.00,4.60,0.00
NYC,2023-01-17 17:07,7.78,32.30,0.00,0.00,0.00
NYC,2023-01-17 17:51,8.33,31.22,M,4.60,0.00
NYC,2023-01-17 18:20,8.33,31.11,M,4.60,0.00
NYC,2023-01-17 18:39,8.33,31.11,240.00,3.45,0.00
NYC,2023-01-17 18:49,8.00,31.28,M,3.45,0.00
NYC,2023-01-17 18:51,8.33,32.59,0.00,0.00,0.00
NYC,2023-01-17 19:51,7.78,36.72,240.00,5.75,0.00
NYC,2023-01-17 20:51,7.78,39.96,M,3.45,0.00
NYC,2023-01-17 21:51,7.78,41.84,M,3.45,0.00
NYC,2023-01-17 22:51,7.22,43.46,0.00,0.00,0.00
NYC,2023-01-17 23:51,7.22,47.23,M,3.45,0.00
NYC,2023-01-18 00:51,7.22,51.08,230.00,6.90,0.00
NYC,2023-01-18 01:51,6.67,62.21,240.00,6.90,0.25
NYC,2023-01-18 02:51,6.67,78.66,230.00,6.90,1.02
NYC,2023-01-18 03:51,7.22,68.05,250.00,4.60,0.00
NYC,2023-01-18 04:51,6.67,72.99,240.00,5.75,0.00
NYC,2023-01-18 05:51,7.22,73.37,240.00,9.20,0.00
NYC,2023-01-18 06:51,7.78,73.18,260.00,6.90,0.00
NYC,2023-01-18 07:51,8.33,73.85,260.00,5.75,0.00
NYC,2023-01-18 08:51,8.89,70.85,270.00,9.20,0.00
NYC,2023-01-18 09:51,9.44,65.62,280.00,8.05,0.00
NYC,2023-01-18 10:51,10.00,58.44,300.00,11.50,0.00
NYC,2023-01-18 11:51,10.56,51.81,300.00,14.95,0.00
NYC,2023-01-18 12:51,10.56,49.98,M,6.90,0.00
NYC,2023-01-18 13:51,11.11,46.25,290.00,8.05,0.00
NYC,2023-01-18 14:51,11.11,46.25,300.00,9.20,0.00
NYC,2023-01-18 15:51,11.11,46.25,280.00,8.05,0.00
NYC,2023-01-18 16:51,10.00,49.81,M,5.75,0.00
NYC,2023-01-18 17:51,9.44,51.89,300.00,9.20,0.00
NYC,2023-01-18 18:51,9.44,51.89,290.00,8.05,0.00
NYC,2023-01-18 19:51,9.44,51.89,300.00,9.20,0.00
NYC,2023-01-18 20:51,8.33,55.94,280.00,6.90,0.00
NYC,2023-01-18 21:51,8.33,55.94,310.00,5.75,0.00
NYC,2023-01-18 22:51,7.78,57.87,290.00,4.60,0.00
NYC,2023-01-18 23:51,7.22,60.11,M,5.75,0.00
NYC,2023-01-19 00:51,6.67,59.50,0.00,0.00,0.00
NYC,2023-01-19 01:51,6.11,62.06,M,3.45,0.00
NYC,2023-01-19 02:51,6.11,64.88,M,4.60,0.00
NYC,2023-01-19 03:51,6.11,64.88,280.00,5.75,0.00
NYC,2023-01-19 04:51,5.56,67.17,0.00,0.00,0.00
NYC,2023-01-19 05:51,5.56,64.24,M,M,0.00
NYC,2023-01-19 06:51,5.56,67.17,0.00,0.00,0.00
NYC,2023-01-19 07:51,6.11,62.06,350.00,3.45,0.00
NYC,2023-01-19 08:51,5.56,76.04,30.00,3.45,T
NYC,2023-01-19 09:51,5.00,85.54,70.00,9.20,1.02
NYC,2023-01-19 10:51,4.44,89.27,M,4.60,1.78
NYC,2023-01-19 11:26,5.00,88.97,M,5.75,0.76
NYC,2023-01-19 11:47,5.00,86.89,M,3.45,1.02
NYC,2023-01-19 11:51,5.00,88.62,0.00,0.00,1.02
NYC,2023-01-19 12:19,5.00,88.62,0.00,0.00,0.25
NYC,2023-01-19 12:38,5.00,88.62,130.00,5.75,0.76
NYC,2023-01-19 12:51,5.00,88.62,130.00,5.75,1.02
NYC,2023-01-19 13:00,5.00,88.62,M,M,0.25
NYC,2023-01-19 13:29,5.00,92.52,120.00,5.75,0.76
NYC,2023-01-19 13:49,5.00,93.24,M,M,1.02
NYC,2023-01-19 13:51,5.00,88.62,M,M,1.02
NYC,2023-01-19 14:39,5.00,92.52,60.00,4.60,T
NYC,2023-01-19 14:46,5.00,93.24,70.00,4.60,0.25
NYC,2023-01-19 14:51,5.00,88.62,0.00,0.00,0.25
NYC,2023-01-19 15:51,5.00,92.52,70.00,8.05,6.10
NYC,2023-01-19 16:01,5.00,88.62,60.00,10.35,T
NYC,2023-01-19 16:51,4.44,92.48,M,6.90,0.51
NYC,2023-01-19 17:51,5.00,92.52,80.00,5.75,0.76
NYC,2023-01-19 18:49,5.00,93.24,60.00,8.05,0.25
NYC,2023-01-19 18:51,5.00,92.52,M,6.90,0.25
NYC,2023-01-19 18:59,5.00,92.52,M,4.60,T
NYC,2023-01-19 19:16,4.44,96.55,90.00,6.90,0.51
NYC,2023-01-19 19:58,5.00,92.52,M,5.75,0.25
NYC,2023-01-19 20:37,5.00,92.52,M,5.75,1.52
NYC,2023-01-19 20:45,5.00,93.24,M,5.75,1.78
NYC,2023-01-19 20:51,5.00,92.52,M,5.75,1.78
NYC,2023-01-19 20:58,5.00,92.52,30.00,8.05,0.25
NYC,2023-01-19 21:13,5.00,92.52,M,5.75,1.52
NYC,2023-01-19 21:28,5.00,92.52,M,3.45,3.56
NYC,2023-01-19 21:33,5.00,92.52,M,4.60,3.81
NYC,2023-01-19 21:49,5.00,93.24,0.00,0.00,4.32
NYC,2023-01-19 21:51,5.00,92.52,M,3.45,4.32
NYC,2023-01-19 22:51,5.00,92.52,50.00,6.90,1.27
NYC,2023-01-19 23:51,5.00,92.52,M,4.60,0.00
NYC,2023-01-20 00:51,5.00,95.82,0.00,0.00,0.00
NYC,2023-01-20 01:49,6.00,86.99,270.00,8.05,0.00
NYC,2023-01-20 01:51,5.56,88.67,270.00,6.90,0.00
NYC,2023-01-20 02:17,5.00,92.52,300.00,3.45,T
NYC,2023-01-20 02:51,5.00,92.52,0.00,0.00,T
NYC,2023-01-20 03:51,4.44,92.48,250.00,3.45,0.00
NYC,2023-01-20 04:51,5.00,88.62,M,4.60,0.00
NYC,2023-01-20 05:51,5.00,88.62,0.00,0.00,0.00
NYC,2023-01-20 06:12,4.44,89.27,0.00,0.00,0.00
NYC,2023-01-20 06:51,5.00,85.54,0.00,0.00,0.00
NYC,2023-01-20 07:51,5.56,81.98,270.00,5.75,0.00
NYC,2023-01-20 08:51,6.67,72.99,M,4.60,0.00
NYC,2023-01-20 09:51,7.78,65.52,280.00,9.20,0.00
NYC,2023-01-20 10:51,8.33,58.47,270.00,14.95,0.00
NYC,2023-01-20 11:51,9.44,51.89,280.00,10.35,0.00
NYC,2023-01-20 12:51,8.33,55.94,290.00,10.35,T
NYC,2023-01-20 13:51,7.78,62.71,280.00,10.35,T
NYC,2023-01-20 14:51,8.33,55.94,270.00,8.05,T
NYC,2023-01-20 15:51,8.33,53.50,280.00,11.50,0.00
NYC,2023-01-20 16:51,8.33,53.50,270.00,8.05,0.00
NYC,2023-01-20 17:51,7.78,55.36,270.00,8.05,0.00
NYC,2023-01-20 18:51,7.22,57.50,280.00,6.90,0.00
NYC,2023-01-20 19:51,6.67,59.50,290.00,5.75,0.00
NYC,2023-01-20 20:51,6.67,57.37,270.00,8.05,0.00
NYC,2023-01-20 21:51,6.67,57.37,260.00,8.05,0.00
NYC,2023-01-20 22:51,6.11,59.83,270.00,8.05,0.00
NYC,2023-01-20 23:51,6.11,59.83,M,M,0.00
NYC,2023-01-21 00:51,5.00,64.63,M,3.45,T
NYC,2023-01-21 01:51,4.44,62.15,M,4.60,0.00
NYC,2023-01-21 02:51,4.44,57.47,300.00,9.20,0.00
NYC,2023-01-21 03:51,3.89,54.77,300.00,13.80,0.00
NYC,2023-01-21 04:51,3.33,54.60,300.00,13.80,0.00
NYC,2023-01-21 05:51,3.33,57.18,M,M,0.00
NYC,2023-01-21 06:51,3.33,57.18,M,5.75,0.00
NYC,2023-01-21 07:51,3.33,57.18,M,3.45,0.00
NYC,2023-01-21 08:51,3.33,59.36,M,6.90,0.00
NYC,2023-01-21 09:51,3.89,56.86,M,6.90,0.00
NYC,2023-01-21 10:51,4.44,52.88,M,3.45,0.00
NYC,2023-01-21 11:51,4.44,52.88,0.00,0.00,0.00
NYC,2023-01-21 12:51,4.44,52.88,M,3.45,0.00
NYC,2023-01-21 13:51,4.44,52.88,M,4.60,0.00
NYC,2023-01-21 14:51,4.44,52.88,M,4.60,0.00
NYC,2023-01-21 15:51,3.89,54.77,M,3.45,0.00
NYC,2023-01-21 16:51,3.33,57.18,M,M,0.00
NYC,2023-01-21 17:51,3.33,54.60,M,3.45,0.00
NYC,2023-01-21 18:51,3.33,54.39,290.00,8.05,0.00
NYC,2023-01-21 19:51,3.33,54.60,M,4.60,0.00
NYC,2023-01-21 20:51,3.33,54.60,M,3.45,0.00
NYC,2023-01-21 21:51,2.78,56.57,0.00,0.00,0.00
NYC,2023-01-21 22:51,2.78,56.57,310.00,5.75,0.00
NYC,2023-01-21 23:51,2.78,56.57,280.00,8.05,0.00
NYC,2023-01-22 00:51,2.78,56.57,M,3.45,0.00
NYC,2023-01-22 01:51,2.78,59.24,290.00,4.60,0.00
NYC,2023-01-22 02:51,2.78,59.24,250.00,9.20,0.00
NYC,2023-01-22 03:51,2.78,56.57,260.00,5.75,0.00
NYC,2023-01-22 04:51,2.22,58.85,260.00,3.45,0.00
NYC,2023-01-22 05:51,2.78,56.57,0.00,0.00,0.00
NYC,2023-01-22 06:51,2.78,56.57,M,M,0.00
NYC,2023-01-22 07:51,3.33,54.60,M,M,0.00
NYC,2023-01-22 08:51,3.33,57.18,0.00,0.00,0.00
NYC,2023-01-22 09:51,3.89,54.77,0.00,0.00,0.00
NYC,2023-01-22 10:51,4.44,52.88,180.00,8.05,0.00
NYC,2023-01-22 11:51,5.56,50.42,0.00,0.00,0.00
NYC,2023-01-22 12:51,5.56,50.42,0.00,0.00,0.00
NYC,2023-01-22 13:51,5.00,52.61,180.00,3.45,0.00
NYC,2023-01-22 14:51,4.44,57.47,170.00,3.45,0.00
NYC,2023-01-22 15:51,5.00,61.79,M,M,0.00
NYC,2023-01-22 16:19,5.00,61.79,150.00,6.90,0.00
NYC,2023-01-22 16:49,4.00,69.88,150.00,5.75,T
NYC,2023-01-22 16:51,4.44,69.96,160.00,4.60,T
NYC,2023-01-22 17:51,3.89,79.17,M,5.75,0.51
NYC,2023-01-22 18:44,3.33,88.83,50.00,5.75,0.76
NYC,2023-01-22 18:49,3.00,93.14,50.00,5.75,1.02
NYC,2023-01-22 18:51,3.33,89.53,40.00,5.75,1.02
NYC,2023-01-22 19:00,3.33,89.53,0.00,0.00,0.25
NYC,2023-01-22 19:19,3.33,92.42,20.00,3.45,1.02
NYC,2023-01-22 19:26,3.33,89.53,20.00,3.45,1.27
NYC,2023-01-22 19:46,3.00,93.14,30.00,4.60,2.54
NYC,2023-01-22 19:51,3.33,89.53,20.00,4.60,2.79
NYC,2023-01-22 20:02,3.33,92.78,M,4.60,0.76
NYC,2023-01-22 20:15,3.33,92.78,60.00,3.45,1.02
NYC,2023-01-22 20:51,3.33,92.78,60.00,5.75,1.78
NYC,2023-01-22 21:51,3.33,89.53,40.00,9.20,1.02
NYC,2023-01-22 22:21,3.33,92.78,40.00,8.05,0.76
NYC,2023-01-22 22:51,3.33,89.53,M,5.75,2.03
NYC,2023-01-22 23:27,3.33,92.78,40.00,8.05,1.78
NYC,2023-01-22 23:39,3.33,92.78,30.00,6.90,2.79
NYC,2023-01-22 23:49,3.00,93.14,40.00,8.05,3.30
NYC,2023-01-22 23:51,3.33,92.78,30.00,8.05,3.30
NYC,2023-01-23 00:16,3.33,92.78,30.00,6.90,1.52
NYC,2023-01-23 00:30,3.33,92.78,40.00,8.05,2.54
NYC,2023-01-23 00:51,2.78,92.76,M,6.90,3.30
NYC,2023-01-23 01:13,3.33,92.78,M,5.75,0.76
NYC,2023-01-23 01:35,2.78,92.76,M,5.75,1.52
NYC,2023-01-23 01:51,3.33,92.78,M,6.90,1.78
NYC,2023-01-23 02:51,3.33,92.78,20.00,9.20,0.25
NYC,2023-01-23 03:06,3.33,92.78,10.00,8.05,0.25
NYC,2023-01-23 03:25,3.33,92.78,40.00,8.05,0.25
NYC,2023-01-23 03:51,3.33,92.78,360.00,10.35,0.51
NYC,2023-01-23 04:21,3.89,92.45,M,4.60,0.00
NYC,2023-01-23 04:40,3.89,92.45,M,3.45,0.00
NYC,2023-01-23 04:51,3.33,92.78,M,5.75,0.25
NYC,2023-01-23 05:06,3.33,92.78,M,5.75,T
NYC,2023-01-23 05:51,3.33,92.78,M,6.90,0.25
NYC,2023-01-23 06:39,3.33,89.53,30.00,9.20,0.25
NYC,2023-01-23 06:51,3.33,89.53,M,5.75,0.25
NYC,2023-01-23 07:51,3.33,89.53,M,3.45,T
NYC,2023-01-23 08:51,3.89,85.76,30.00,9.20,0.25
NYC,2023-01-23 09:11,3.89,88.87,0.00,0.00,T
NYC,2023-01-23 09:34,3.89,88.87,M,5.75,T
NYC,2023-01-23 09:51,3.89,88.87,0.00,0.00,0.25
NYC,2023-01-23 10:03,3.89,88.87,M,5.75,0.25
NYC,2023-01-23 10:27,3.33,92.78,300.00,8.05,0.51
NYC,2023-01-23 10:51,3.33,89.53,300.00,9.20,1.02
NYC,2023-01-23 11:51,2.78,88.78,300.00,8.05,0.76
NYC,2023-01-23 12:51,3.33,89.53,M,M,0.25
NYC,2023-01-23 13:31,2.22,89.09,M,6.90,0.51
NYC,2023-01-23 13:43,2.22,92.35,300.00,9.20,0.76
NYC,2023-01-23 13:51,2.22,89.09,300.00,8.05,0.76
NYC,2023-01-23 14:31,2.22,92.35,M,4.60,0.51
NYC,2023-01-23 14:53,2.78,88.78,300.00,10.35,0.25
NYC,2023-01-23 15:14,2.78,85.64,M,5.75,0.51
NYC,2023-01-23 15:51,3.33,82.66,M,6.90,0.51
NYC,2023-01-23 16:51,3.33,79.08,M,6.90,T
NYC,2023-01-23 17:51,3.33,67.20,300.00,16.10,0.00
NYC,2023-01-23 18:51,2.78,64.38,300.00,10.35,0.00
NYC,2023-01-23 19:42,2.22,66.97,M,6.90,0.00
NYC,2023-01-23 19:51,2.22,66.97,M,M,0.00
NYC,2023-01-23 20:58,2.22,66.97,290.00,10.35,0.00
NYC,2023-01-23 21:51,2.22,63.98,290.00,6.90,0.00
NYC,2023-01-23 22:17,2.22,61.62,310.00,14.95,0.00
NYC,2023-01-23 22:51,2.22,58.85,290.00,9.20,0.00
NYC,2023-01-23 23:42,2.22,61.62,300.00,5.75,0.00
NYC,2023-01-23 23:51,2.22,61.62,290.00,8.05,0.00
NYC,2023-01-24 00:12,2.22,56.18,290.00,8.05,0.00
NYC,2023-01-24 00:51,1.67,58.22,280.00,9.20,0.00
NYC,2023-01-24 01:51,2.22,56.18,M,5.75,0.00
NYC,2023-01-24 02:51,2.22,56.18,270.00,8.05,0.00
NYC,2023-01-24 03:51,2.78,54.01,M,4.60,0.00
NYC,2023-01-24 04:51,2.78,56.57,270.00,4.60,0.00
NYC,2023-01-24 05:51,2.78,59.24,M,6.90,0.00
NYC,2023-01-24 06:51,2.78,59.24,280.00,6.90,0.00
NYC,2023-01-24 07:51,2.78,56.57,0.00,0.00,0.00
NYC,2023-01-24 08:51,2.78,59.24,270.00,6.90,0.00
NYC,2023-01-24 09:51,3.89,52.30,M,5.75,0.00
NYC,2023-01-24 10:51,5.56,48.56,M,3.45,0.00
NYC,2023-01-24 11:51,6.67,42.95,290.00,13.80,0.00
NYC,2023-01-24 12:51,7.22,43.46,290.00,9.20,0.00
NYC,2023-01-24 13:51,7.22,45.12,280.00,13.80,0.00
NYC,2023-01-24 14:51,7.22,43.46,300.00,9.20,0.00
NYC,2023-01-24 15:51,5.56,44.27,270.00,8.05,0.00
NYC,2023-01-24 16:51,5.00,46.19,M,6.90,0.00
NYC,2023-01-24 17:51,5.00,48.39,280.00,8.05,0.00
NYC,2023-01-24 18:51,5.00,48.39,M,5.75,0.00
NYC,2023-01-24 19:51,4.44,48.21,290.00,8.05,0.00
NYC,2023-01-24 20:51,4.44,48.21,M,3.45,0.00
NYC,2023-01-24 21:51,4.44,48.21,M,4.60,0.00
NYC,2023-01-24 22:51,3.89,52.30,M,M,0.00
NYC,2023-01-24 23:51,3.89,48.06,250.00,6.90,0.00
NYC,2023-01-25 00:51,3.33,50.18,M,4.60,0.00
NYC,2023-01-25 01:51,2.78,51.99,300.00,3.45,0.00
NYC,2023-01-25 02:51,2.78,51.99,M,3.45,0.00
NYC,2023-01-25 03:51,2.22,54.08,0.00,0.00,0.00
NYC,2023-01-25 04:51,2.22,54.08,320.00,3.45,0.00
NYC,2023-01-25 05:51,2.22,54.08,0.00,0.00,0.00
NYC,2023-01-25 06:51,2.22,56.18,30.00,5.75,0.00
NYC,2023-01-25 07:51,2.78,56.57,M,5.75,0.00
NYC,2023-01-25 08:51,2.78,61.50,0.00,0.00,0.00
NYC,2023-01-25 09:51,3.89,54.77,80.00,6.90,0.00
NYC,2023-01-25 10:51,4.44,50.50,90.00,9.20,0.00
NYC,2023-01-25 11:51,4.44,54.90,0.00,0.00,0.00
NYC,2023-01-25 12:51,4.44,59.65,M,5.75,0.00
NYC,2023-01-25 13:23,3.33,72.93,150.00,3.45,T
NYC,2023-01-25 13:49,2.00,86.59,M,6.90,0.51
NYC,2023-01-25 13:58,2.22,85.23,M,4.60,0.25
NYC,2023-01-25 14:06,1.67,88.33,M,5.75,0.51
NYC,2023-01-25 14:14,1.67,88.33,90.00,8.05,0.76
NYC,2023-01-25 14:24,1.67,92.32,M,6.90,1.02
NYC,2023-01-25 14:51,2.22,92.35,80.00,9.20,1.27
NYC,2023-01-25 15:51,2.78,92.76,M,M,0.25
NYC,2023-01-25 16:15,3.33,89.53,M,M,0.25
NYC,2023-01-25 16:49,4.00,86.79,100.00,10.35,0.25
NYC,2023-01-25 16:51,3.89,88.87,80.00,9.20,0.25
NYC,2023-01-25 17:51,6.11,88.71,100.00,9.20,0.25
NYC,2023-01-25 18:18,6.67,88.77,M,6.90,T
NYC,2023-01-25 18:35,6.67,88.77,M,4.60,0.51
NYC,2023-01-25 18:48,7.00,87.09,M,5.75,1.27
NYC,2023-01-25 18:51,6.67,88.77,100.00,8.05,1.52
NYC,2023-01-25 19:51,8.33,89.92,120.00,12.65,5.08
NYC,2023-01-25 20:01,8.33,93.06,M,M,0.51
NYC,2023-01-25 20:21,9.44,89.67,M,M,1.52
NYC,2023-01-25 20:35,10.00,92.80,M,M,3.30
NYC,2023-01-25 20:49,10.00,93.50,120.00,8.05,5.33
NYC,2023-01-25 20:51,10.00,92.80,120.00,11.50,5.33
NYC,2023-01-25 20:59,10.56,92.14,M,3.45,T
NYC,2023-01-25 21:14,10.56,96.00,150.00,8.05,1.27
NYC,2023-01-25 21:24,11.11,92.86,M,4.60,2.79
NYC,2023-01-25 21:32,11.11,92.86,160.00,12.65,3.56
NYC,2023-01-25 21:51,11.11,92.86,M,6.90,3.81
NYC,2023-01-25 22:19,11.67,92.89,150.00,11.50,1.52
NYC,2023-01-25 22:27,11.67,92.89,160.00,10.35,2.54
NYC,2023-01-25 22:51,12.22,89.88,150.00,12.65,2.79
NYC,2023-01-25 23:51,12.22,92.92,150.00,5.75,1.27
NYC,2023-01-26 00:30,12.78,92.95,150.00,8.05,2.03
NYC,2023-01-26 00:39,12.78,93.29,M,5.75,2.29
NYC,2023-01-26 00:51,12.78,93.29,M,6.90,2.79
NYC,2023-01-26 01:40,13.33,93.32,M,6.90,0.76
NYC,2023-01-26 01:51,13.33,93.32,M,4.60,1.02
NYC,2023-01-26 02:01,13.33,93.32,0.00,0.00,0.51
NYC,2023-01-26 02:15,13.33,90.29,260.00,8.05,1.27
NYC,2023-01-26 02:23,12.78,96.42,M,6.90,5.59
NYC,2023-01-26 02:30,12.22,92.92,M,3.45,6.35
NYC,2023-01-26 02:49,12.00,93.60,270.00,13.80,7.62
NYC,2023-01-26 02:51,11.67,92.89,270.00,8.05,7.62
NYC,2023-01-26 03:03,11.67,89.18,M,4.60,T
